time,position,velocity,energy
4448.5,-99.0422,-0.759136,4904.96
4449,-86.7896,46.8419,4863.3
4449.5,-53.2879,82.9745,4862.18
4450,-6.73942,98.792,4902.64
4450.5,41.4591,90.4217,4947.47
4451,79.5069,59.9131,4955.46
4451.5,98.0887,14.7357,4919.27
4452,92.655,-34.0496,4872.16
4452.5,64.536,-74.4983,4857.45
4453,20.6165,-96.7072,4888.66
4453.5,-28.3507,-95.2389,4937.1
4454,-70.3767,-70.4527,4958.23
4454.5,-95.172,-28.4173,4932.63
4455,-96.6659,20.5757,4883.82
4455.5,-74.4926,64.531,4856.7
4456,-34.0809,92.6869,4876.19
4456.5,14.675,98.1498,4924.37
4457,59.8379,79.5822,4956.95
4457.5,90.3504,41.5301,4943.97
4458,98.742,-6.69003,4897.37
4458.5,82.9581,-53.2722,4859.99
4459,46.8631,-86.8115,4866.19
4459.5,-0.705539,-99.0963,4910.29
4460,-48.1015,-87.1189,4951.72
4460.5,-83.7205,-53.8117,4952.41
4461,-98.8418,-7.32956,4911.71
4461.5,-89.7632,40.9471,4867.05
4462,-58.7074,79.1985,4859.48
4462.5,-13.278,98.0593,4895.97
4463,35.4023,92.9118,4942.96
4463.5,75.4149,65.0163,4957.26
4464,96.9633,21.2024,4925.71
4464.5,94.7717,-27.8025,4877.33
4465,69.3767,-70.0004,4856.59
4465.5,26.9959,-95.0597,4882.57
4466,-21.9945,-96.8452,4931.37
4466.5,-65.5999,-74.9195,4958.14
4467,-93.1441,-34.651,4938.26
4467.5,-97.8834,14.1014,4890
4468,-78.6574,59.4012,4857.74
4468.5,-40.1734,90.1575,4871.14
4469,8.14651,98.8401,4917.87
4469.5,54.4719,83.3233,4954.97
4470,87.4606,47.4059,4948.34
4470.5,99.0359,-0.118004,4904.06
4471,86.3638,-47.6131,4862.85
4471.5,52.5468,-83.4508,4862.6
4472,5.86454,-98.8568,4903.53
4472.5,-42.2536,-90.0593,4948.02
4473,-80.0266,-59.2121,4955.16
4473.5,-98.2062,-13.8677,4918.39
4474,-92.3416,34.872,4871.51
4474.5,-63.8685,75.0738,4857.63
4475,-19.7582,96.8949,4889.51
4475.5,29.1896,94.9928,4937.83
4476,70.9908,69.8331,4958.18
4476.5,95.4109,27.5759,4931.84
4477,96.4712,-21.4329,4883.03
4477.5,73.9119,-65.1942,4856.63
4478,33.2564,-92.9936,4876.9
4478.5,-15.5414,-98.025,4925.22
4479,-60.5341,-79.0564,4957.15
4479.5,-90.706,-40.7321,4943.34
4480,-98.6699,7.5649,4896.49
4480.5,-82.4759,54.0097,4859.67
4481,-46.089,87.2311,4866.73
4481.5,1.58214,99.0952,4911.19
4482,48.8659,86.6974,4952.16
4482.5,84.1856,53.073,4951.98
4483,98.8937,6.45454,4910.81
4483.5,89.3892,-41.7443,4866.51
4484,57.9991,-79.7226,4859.8
4484.5,12.4088,-98.1821,4896.85
4485,-36.2196,-92.6032,4943.6
4485.5,-75.9802,-64.3518,4957.07
4486,-97.1382,-20.3448,4924.87
4486.5,-94.5134,28.6433,4876.61
4487,-68.7484,70.6185,4856.65
4487.5,-26.1514,95.3038,4883.36
4488,22.8484,96.6555,4932.16
4488.5,66.2541,74.3425,4958.2
4489,93.4385,33.8278,4937.53
4489.5,97.7458,-14.969,4889.16
4490,78.1216,-60.1009,4857.55
4490.5,39.3705,-90.518,4871.78
4491,-9.01988,-98.7732,4918.75
4491.5,-55.2019,-82.8452,4955.29
4492,-87.8685,-46.6338,4947.8
4492.5,-99.0219,0.995135,4903.16
4493,-85.9313,48.3805,4862.43
4493.5,-51.8017,83.9206,4863.04
4494,-4.98919,98.914,4904.43
4494.5,43.0448,89.6898,4948.56
4495,80.5399,58.5064,4954.84
4495.5,98.3161,12.9987,4917.51
4496,92.021,-35.6916,4870.88
4496.5,63.196,-75.6434,4857.83
4497,18.8984,-97.075,4890.35
4497.5,-30.0262,-94.7393,4938.55
4498,-71.5993,-69.208,4958.11
4498.5,-95.6424,-26.7323,4931.04
4499,-96.2689,22.2885,4882.24
4499.5,-73.3255,65.8522,4856.57
4500,-32.4293,93.2931,4877.63
4500.5,16.4066,97.8925,4926.06
4501,61.2256,78.5244,4957.33
4501.5,91.0545,39.9309,4942.7
4502,98.5901,-8.43918,4895.61
4502.5,81.9873,-54.743,4859.36
4503,45.3112,-87.6439,4867.28
4503.5,-2.45863,-99.0864,4912.08
4504,-49.6265,-86.2692,4952.58
4504.5,-84.6441,-52.3302,4951.54
4505,-98.9379,-5.57901,4909.92
4505.5,-89.0082,42.5381,4865.98
4506,-57.2862,80.2405,4860.12
4506.5,-11.5386,98.2971,4897.73
4507,37.0341,92.2872,4944.23
4507.5,76.5396,63.6822,4956.87
4508,97.3055,19.4855,4924.02
4508.5,94.2476,-29.4819,4875.89
4509,68.1146,-71.2311,4856.73
4509.5,25.3048,-95.5404,4884.15
4510,-23.7005,-96.4582,4932.95
4510.5,-66.9031,-73.7596,4958.25
4511,-93.7255,-33.0021,4936.8
4511.5,-97.6006,15.8355,4888.32
4512,-77.5797,60.796,4857.38
4512.5,-38.5645,90.8715,4872.43
4513,9.89254,98.6985,4919.63
4513.5,55.9276,82.3607,4955.59
4514,88.2696,45.8581,4947.24
4514.5,99.0001,-1.87219,4902.27
4515,85.492,-49.1441,4862.01
4515.5,51.0524,-84.3838,4863.48
4516,4.11345,-98.9634,4905.33
4516.5,-43.8326,-89.3133,4949.08
4517,-81.047,-57.7962,4954.51
4517.5,-98.4182,-12.1286,4916.62
4518,-91.6932,36.5085,4870.26
4518.5,-62.5185,76.2071,4858.04
4519,-18.0371,97.2475,4891.2
4519.5,30.8604,94.4783,4939.26
4520,72.2022,68.5775,4958.02
4520.5,95.8664,25.8866,4930.24
4521,96.0592,-23.1423,4881.46
4521.5,72.7333,-66.5051,4856.53
4522,31.5997,-93.5852,4878.36
4522.5,-17.2705,-97.7523,4926.89
4523,-61.9123,-77.9863,4957.5
4523.5,-91.3959,-39.1265,4942.04
4524,-98.5025,9.3128,4894.73
4524.5,-81.4923,55.472,4859.07
4525,-44.5299,88.0498,4867.84
4525.5,3.33492,99.0699,4912.98
4526,50.3833,85.8342,4952.99
4526.5,85.096,51.5833,4951.08
4527,98.9743,4.70305,4909.01
4527.5,88.6202,-43.3287,4865.46
4528,56.5688,-80.7521,4860.46
4528.5,10.6674,-98.4045,4898.62
4529,-37.8458,-91.9641,4944.85
4529.5,-77.093,-63.0077,4956.65
4530,-97.4651,-18.6248,4923.17
4530.5,-93.9744,30.3181,4875.19
4531,-67.4755,71.8381,4856.83
4531.5,-24.4562,95.7696,4884.96
4532,24.5508,96.2533,4933.72
4532.5,67.5469,73.1709,4958.28
4533,94.0052,32.1737,4936.06
4533.5,97.4477,-16.7007,4887.49
4534,77.0317,-61.4863,4857.22
4534.5,37.7556,-91.2178,4873.09
4535,-10.7644,-98.6161,4920.5
4535.5,-56.6489,-81.8696,4955.87
4536,-88.6638,-45.0787,4946.67
4536.5,-98.9706,2.7491,4901.37
4537,-85.046,49.9038,4861.61
4537.5,-50.2992,84.8403,4863.95
4538,-3.23739,99.005,4906.23
4538.5,44.6171,88.9298,4949.59
4539,81.5477,57.0814,4954.16
4539.5,98.5126,11.2576,4915.73
4540,91.3582,-37.3225,4869.65
4540.5,61.8361,-76.7648,4858.27
4541,17.1744,-97.4123,4892.06
4541.5,-31.6922,-94.2099,4939.95
4542,-72.7995,-67.9417,4957.92
4542.5,-96.0829,-25.0389,4929.43
4543,-95.8418,23.9942,4880.69
4543.5,-72.1354,67.1528,4856.5
4544,-30.7677,93.87,4879.11
4544.5,18.133,97.6045,4927.72
4545,62.5942,77.4421,4957.65
4545.5,91.73,38.3191,4941.38
4546,98.4072,-10.1857,4893.86
4546.5,80.9909,-56.1967,4858.79
4547,43.7451,-88.4488,4868.41
4547.5,-4.21094,-99.0455,4913.87
4548,-51.136,-85.3925,4953.38
4548.5,-85.5412,-50.8324,4950.62
4549,-99.003,-3.82672,4908.11
4549.5,-88.2253,44.1158,4864.96
4550,-55.847,81.2573,4860.82
4550.5,-9.79544,98.5041,4899.51
4551,38.6544,91.6337,4945.45
4551.5,77.6403,62.3282,4956.41
4552,97.6171,17.7625,4922.31
4552.5,93.6939,-31.152,4874.5
4553,66.8311,-72.4395,4856.94
4553.5,23.6058,-95.9912,4885.77
4554,-25.3991,-96.0409,4934.49
4554.5,-68.1854,-72.5765,4958.3
4555,-94.2775,-31.3428,4935.31
4555.5,-97.2872,17.5647,4886.66
4556,-76.4776,62.1717,4857.08
4556.5,-36.9436,91.557,4873.76
4557,11.6355,98.5259,4921.37
4557.5,57.3658,81.3722,4956.14
4558,89.051,44.2958,4946.1
4558.5,98.9334,-3.62579,4900.48
4559,84.5934,-50.6597,4861.22
4559.5,49.5421,-85.2903,4864.42
4560,2.36107,-99.0389,4907.13
4560.5,-45.398,-88.5393,4950.09
4561,-82.042,-56.3622,4953.8
4561.5,-98.5993,-10.3857,4914.84
4562,-91.0161,38.1336,4869.05
4562.5,-61.1489,77.3165,4858.51
4563,-16.3104,97.5695,4892.92
4563.5,32.5215,93.9342,4940.64
4564,73.391,67.3005,4957.8
4564.5,96.2918,24.1893,4928.62
4565,95.617,-24.8443,4879.93
4565.5,71.5319,-67.7952,4856.5
4566,29.9332,-94.1474,4879.86
4566.5,-18.9942,-97.449,4928.55
4567,-63.2711,-76.8918,4957.79
4567.5,-92.057,-37.5087,4940.7
4568,-98.3042,11.0578,4893
4568.5,-80.4831,56.917,4858.53
4569,-42.9569,88.8409,4869
4569.5,5.08664,99.0134,4914.77
4570,51.8848,84.9441,4953.76
4570.5,85.9797,50.0774,4950.13
4571,99.0238,2.95008,4907.21
4571.5,87.8235,-44.8995,4864.46
4572,55.1208,-81.7562,4861.19
4572.5,8.9227,-98.5961,4900.4
4573,-39.46,-91.2962,4946.04
4573.5,-78.1816,-61.6438,4956.16
4574,-97.7615,-16.8989,4921.44
4574.5,-93.406,31.9835,4873.82
4575,-66.1815,73.0352,4857.06
4575.5,-22.7534,96.2053,4886.59
4576,26.2455,95.821,4935.25
4576.5,68.8186,71.9764,4958.3
4577,94.5425,30.5095,4934.56
4577.5,97.1191,-18.4272,4885.84
4578,75.9176,-62.8523,4856.95
4578.5,36.1288,-91.889,4874.44
4579,-12.5056,-98.428,4922.23
4579.5,-58.0782,-80.8684,4956.39
4580,-89.4312,-43.5094,4945.5
4580.5,-98.8883,4.50219,4899.59
4581,-84.1342,51.4115,4860.85
4581.5,-48.781,85.7335,4864.91
4582,-1.48458,99.065,4908.04
4582.5,46.1753,88.1419,4950.57
4583,82.5299,55.6385,4953.42
4583.5,98.6783,9.51296,4913.95
4584,90.6668,-38.9417,4868.46
4584.5,60.4569,-77.8621,4858.77
4585,15.445,-97.7191,4893.79
4585.5,-33.3483,-93.6511,4941.32
4586,-73.9768,-66.654,4957.66
4586.5,-96.4932,-23.3377,4927.8
4587,-95.3847,25.6925,4879.17
4587.5,-70.9227,68.4323,4856.5
4588,-29.0964,94.4174,4880.63
4588.5,19.8538,97.2859,4929.36
4589,63.9431,76.3354,4957.91
4589.5,92.3768,36.6954,4940.01
4590,98.1935,-11.929,4892.14
4590.5,79.969,-57.6327,4858.29
4591,42.1653,-89.226,4869.59
4591.5,-5.96194,-98.9736,4915.66
4592,-52.6295,-84.489,4954.13
4592.5,-86.4115,-49.3186,4949.64
4593,-99.037,-2.07322,4906.31
4593.5,-87.4147,45.6797,4863.99
4594,-54.3903,82.2487,4861.58
4594.5,-8.04926,98.6803,4901.29
4595,40.2626,90.9515,4946.63
4595.5,78.7167,60.9546,4955.89
4596,97.8982,16.034,4920.58
4596.5,93.1109,-32.8124,4873.14
4597,65.5267,-73.6251,4857.21
4597.5,21.8993,-96.4119,4887.42
4598,-27.0897,-95.5936,4936
4598.5,-69.4463,-71.3707,4958.29
4599,-94.8,-29.6738,4933.79
4599.5,-96.9434,19.2884,4885.03
4600,-75.3516,63.528,4856.84
4600.5,-35.3111,92.2138,4875.13
4601,13.3747,98.3224,4923.09
4601.5,58.786,80.3583,4956.63
4602,89.8044,42.7197,4944.9
4602.5,98.8356,-5.37825,4898.7
4603,83.6683,-52.1594,4860.49
4603.5,48.0162,-86.1701,4865.42
4604,0.60796,-99.0833,4908.94
4604.5,-46.9491,-87.7375,4951.04
4605,-83.0114,-54.9105,4953.02
4605.5,-98.7495,-8.63951,4913.06
4606,-90.3104,39.7468,4867.89
4606.5,-59.7601,78.4016,4859.04
4607,-14.5785,97.8611,4894.66
4607.5,34.1725,93.3607,4941.99
4608,74.5568,66.0023,4957.51
4608.5,96.6871,22.4843,4926.97
4609,95.1449,-26.5386,4878.43
4609.5,70.308,-69.064,4856.53
4610,28.2572,-94.6801,4881.4
4610.5,-20.7119,-97.1152,4930.17
4611,-64.61,-75.7731,4958.01
4611.5,-92.6894,-35.8791,4939.32
4612,-98.0751,12.7993,4891.28
4612.5,-79.4487,58.344,4858.06
4613,-41.3704,89.6041,4870.2
4613.5,6.83678,98.926,4916.55
4614,53.3701,84.0273,4954.48
4614.5,86.8365,48.5558,4949.13
4615,99.0424,1.1962,4905.41
4615.5,86.9992,-46.4563,4863.52
4616,53.6556,-82.7347,4861.98
4616.5,7.17519,-98.7567,4902.19
4617,-41.0619,-90.5997,4947.19
4617.5,-79.2456,-60.2607,4955.61
4618,-98.0273,-15.1677,4919.7
4618.5,-92.8084,33.6388,4872.48
4619,-64.8668,74.2094,4857.36
4619.5,-21.0435,96.6109,4888.25
4620,27.9319,95.3587,4936.74
4620.5,70.0687,70.7594,4958.25
4621,95.0501,28.8357,4933.01
4621.5,96.76,-20.148,4884.22
4622,74.7797,-64.1987,4856.74
4622.5,34.4907,-92.5314,4875.83
4623,-14.2428,-98.2091,4923.95
4623.5,-59.4892,-79.8419,4956.85
4624,-90.1706,-41.9265,4944.29
4624.5,-98.775,6.25388,4897.81
4625,-83.1959,52.9031,4860.15
4625.5,-47.2475,86.5999,4865.93
4626,0.268703,99.0939,4909.84
4626.5,47.7191,87.3263,4951.5
4627,83.4863,54.1782,4952.62
4627.5,98.8131,7.76537,4912.16
4628,89.947,-40.5487,4867.33
4628.5,59.0587,-78.935,4859.33
4629,13.7108,-97.9953,4895.53
4629.5,-34.994,-93.0629,4942.64
4630,-75.131,-65.3455,4957.35
4630.5,-96.8733,-21.6292,4926.13
4631,-94.8977,27.3827,4877.69
4631.5,-69.6878,69.6903,4856.57
4632,-27.4159,94.9353,4882.17
4632.5,21.5684,96.9369,4930.98
4633,65.2719,75.2049,4958.1
4633.5,92.9947,35.0601,4938.61
4634,97.9491,-13.6686,4890.43
4634.5,78.9221,-59.0507,4857.85
4635,40.5723,-89.9752,4870.82
4635.5,-7.71107,-98.8706,4917.43
4636,-54.1065,-83.5591,4954.81
4636.5,-87.2547,-47.7893,4948.6
4637,-99.04,-0.319076,4904.51
4637.5,-86.5768,47.2293,4863.07
4638,-52.9166,83.2143,4862.39
4638.5,-6.30055,98.8255,4903.09
4639,41.8581,90.2408,4947.75
4639.5,79.7684,59.562,4955.31
4640,98.1486,14.3004,4918.83
4640.5,92.4986,-34.4625,4871.83
4641,64.2018,-74.7878,4857.54
4641.5,20.1861,-96.8023,4889.09
4642,-28.7719,-95.1163,4937.47
4642.5,-70.6855,-70.1425,4958.21
4643,-95.2928,-27.9954,4932.23
4643.5,-96.5691,21.006,4883.42
4644,-74.202,64.8644,4856.66
4644.5,-33.6676,92.8417,4876.54
4645,15.1098,98.0882,4924.8
4645.5,60.1878,79.3192,4957.05
4646,90.5297,41.1301,4943.66
4646.5,98.7068,-7.12902,4896.93
4647,82.717,-53.6427,4859.82
4647.5,46.4752,-87.0229,4866.46
4648,-1.14535,-99.0967,4910.74
4648.5,-48.4855,-86.9083,4951.94
4649,-83.9547,-53.4416,4952.2
4649.5,-98.8688,-6.89063,4911.26
4650,-89.5765,41.3475,4866.78
4650.5,-58.3526,79.4622,4859.64
4651,-12.8421,98.1219,4896.41
4651.5,35.8127,92.7579,4943.29
4652,75.6993,64.6835,4957.17
4652.5,97.052,20.7724,4925.29
4653,94.643,-28.2246,4876.97
4653.5,69.0621,-70.3112,4856.62
4654,26.5724,-95.1831,4882.96
4654.5,-22.4231,-96.7509,4931.77
4655,-65.9287,-74.6307,4958.17
4655.5,-93.2927,-34.2383,4937.89
4656,-97.8153,14.5368,4889.58
4656.5,-78.3894,59.7528,4857.65
4657,-39.771,90.3393,4871.46
4657.5,8.58477,98.8075,4918.31
4658,54.8386,83.0842,4955.13
4658.5,87.6661,47.019,4948.07
4659,99.0299,-0.558069,4903.61
4659.5,86.1476,-47.9985,4862.64
4660,52.1735,-83.6873,4862.82
4660.5,5.42542,-98.8865,4903.99
4661,-42.651,-89.8748,4948.29
4661.5,-80.2849,-58.8586,4955
4662,-98.2623,-13.4318,4917.95
4662.5,-92.1817,35.2836,4871.19
4663,-63.5317,75.3603,4857.73
4663.5,-19.327,96.9862,4889.93
4664,29.6096,94.8665,4938.19
4664.5,71.2968,69.5202,4958.14
4665,95.528,27.1529,4931.44
4665.5,96.3707,-21.8624,4882.63
4666,73.6184,-65.525,4856.6
4666.5,32.8418,-93.1448,4877.27
4667,-15.9756,-97.9595,4925.64
4667.5,-60.8817,-78.7903,4957.24
4668,-90.8817,-40.3305,4943.02
4668.5,-98.6308,8.00361,4896.05
4669,-82.2316,54.3782,4859.51
4669.5,-45.6992,87.439,4867
4670,2.0219,99.0918,4911.64
4670.5,49.248,86.4834,4952.37
4671,84.4165,52.7009,4951.76
4671.5,98.9168,6.01534,4910.36
4672,89.1989,-42.143,4866.24
4672.5,57.642,-79.9832,4859.96
4673,11.9723,-98.2408,4897.29
4673.5,-36.6286,-92.4456,4943.92
4674,-76.2616,-64.0165,4956.97
4674.5,-97.2231,-19.9139,4924.44
4675,-94.3809,29.0643,4876.25
4675.5,-68.4311,70.9265,4856.69
4676,-25.7269,95.4235,4883.76
4676.5,23.2761,96.5574,4932.56
4677,66.5804,74.0508,4958.23
4677.5,93.5834,33.4139,4937.17
4678,97.6739,-15.4039,4888.74
4678.5,77.8505,-60.4502,4857.46
4679,38.9665,-90.6963,4872.1
4679.5,-9.45779,-98.7367,4919.19
4680,-55.5665,-82.6029,4955.44
4680.5,-88.0706,-46.2451,4947.52
4681,-99.012,1.43517,4902.71
4681.5,-85.7117,48.764,4862.22
4682,-51.4263,84.1538,4863.26
4682.5,-4.54987,98.9397,4904.88
4683,43.4405,89.5018,4948.82
4683.5,80.7951,58.1507,4954.68
4684,98.3683,12.5623,4917.06
4684.5,91.8574,-36.1018,4870.57
4685,62.8567,-75.9269,4857.93
4685.5,18.4665,-97.1625,4890.78
4686,-30.445,-94.6093,4938.91
4686.5,-71.9025,-68.8924,4958.07
4687,-95.7557,-26.3083,4930.64
4687.5,-96.1646,22.717,4881.85
4688,-73.0291,66.1804,4856.55
4688.5,-32.0134,93.4405,4878
4689,16.8402,97.8231,4926.48
4689.5,61.5708,78.2552,4957.42
4690,91.2267,39.5277,4942.37
4690.5,98.5471,-8.87757,4895.17
4691,81.7398,-55.1093,4859.21
4691.5,44.9197,-87.8484,4867.56
4692,-2.89829,-99.0791,4912.53
4692.5,-50.0067,-86.0518,4952.79
4693,-84.8717,-51.956,4951.31
4693.5,-98.9571,-5.13959,4909.46
4694,-88.8144,42.9352,4865.72
4694.5,-56.9269,80.4979,4860.29
4695,-11.1016,98.352,4898.18
4695.5,37.4417,92.126,4944.54
4696,76.818,63.3444,4956.76
4696.5,97.3865,19.0539,4923.59
4697,94.1115,-29.9017,4875.54
4697.5,67.7946,-71.5363,4856.78
4698,24.8793,-95.6563,4884.56
4698.5,-24.1273,-96.3563,4933.34
4699,-67.2268,-73.465,4958.27
4699.5,-93.8667,-32.5868,4936.43
4700,-97.5249,16.2698,4887.9
4700.5,-77.3055,61.1429,4857.3
4701,-38.159,91.0461,4872.76
4701.5,10.3301,98.6581,4920.07
4702,56.29,82.1151,4955.73
4702.5,88.4682,45.4675,4946.96
4703,98.9863,-2.31216,4901.82
4703.5,85.2691,-49.5257,4861.81
4704,50.675,-84.6136,4863.71
4704.5,3.67396,-98.9852,4905.78
4705,-44.2266,-89.1217,4949.34
4705.5,-81.299,-57.4382,4954.33
4706,-98.4665,-11.6917,4916.18
4706.5,-91.526,36.9173,4869.95
4707,-62.1768,76.4876,4858.15
4707.5,-17.6045,97.3311,4891.63
4708,31.278,94.3446,4939.61
4708.5,72.5026,68.2592,4957.97
4709,95.976,25.4616,4929.84
4709.5,95.9511,-23.5699,4881.07
4710,72.434,-66.8307,4856.51
4710.5,31.1826,-93.729,4878.74
4711,-17.7034,-97.6791,4927.31
4711.5,-62.255,-77.714,4957.58
4712,-91.5644,-38.7218,4941.71
4712.5,-98.4557,9.75083,4894.3
4713,-81.2415,55.8361,4858.93
4713.5,-44.1366,88.2508,4868.12
4714,3.77446,99.0586,4913.43
4714.5,50.7614,85.6134,4953.19
4715,85.3202,51.2071,4950.85
4715.5,98.9896,4.26343,4908.56
4716,88.423,-43.724,4865.21
4716.5,56.2072,-81.0063,4860.64
4717,10.23,-98.4555,4899.07
4717.5,-38.2518,-91.7993,4945.15
4718,-77.3683,-62.6674,4956.53
4718.5,-97.5424,-18.1924,4922.74
4719,-93.8346,30.7368,4874.84
4719.5,-67.1529,72.1405,4856.88
4720,-24.0298,95.8817,4885.37
4720.5,24.9766,96.1477,4934.11
4721,67.8679,72.8734,4958.29
4721.5,94.1428,31.7572,4935.69
4722,97.3682,-17.1344,4887.07
4722.5,76.7545,-61.8308,4857.15
4723,37.3486,-91.3889,4873.42
4723.5,-11.2015,-98.5718,4920.94
4724,-57.0091,-81.6209,4956
4724.5,-88.8589,-44.6864,4946.39
4725,-98.9529,3.18896,4900.92
4725.5,-84.8198,50.2835,4861.41
4726,-49.9198,85.0669,4864.18
4726.5,-2.79777,99.0229,4906.69
4727,45.0093,88.7347,4949.84
4727.5,81.7965,56.7211,4953.98
4728,98.5571,10.8202,4915.29
4728.5,91.1874,-37.7298,4869.35
4729,61.4919,-77.0423,4858.39
4729.5,16.7411,-97.4922,4892.49
4730,-32.1086,-94.0725,4940.3
4730.5,-73.097,-67.6207,4957.86
4731,-96.1886,-24.6129,4929.03
4731.5,-95.73,24.421,4880.31
4732,-71.8333,67.4757,4856.5
4732.5,-30.3493,94.0101,4879.49
4733,18.5653,97.5275,4928.14
4733.5,62.9344,77.1667,4957.72
4734,91.895,37.9129,4941.04
4734.5,98.3565,-10.6233,4893.43
4735,80.7369,-56.5586,4858.66
4735.5,43.3501,-88.6464,4868.7
4736,-4.65033,-99.0304,4914.32
4736.5,-51.5122,-85.1683,4953.58
4737,-85.7621,-50.4541,4950.37
4737.5,-99.0144,-3.38694,4907.66
4738,-88.0246,44.5095,4864.71
4738.5,-55.4832,81.5084,4861
4739,-9.35767,98.5512,4899.96
4739.5,39.059,91.4653,4945.75
4740,77.9126,61.9855,4956.29
4740.5,97.6905,17.3294,4921.87
4741,93.5504,-31.5695,4874.15
4741.5,66.5059,-72.739,4857
4742,23.1784,-96.0996,4886.18
4742.5,-25.824,-95.9316,4934.87
4743,-68.5037,-72.2762,4958.3
4743.5,-94.4114,-30.925,4934.93
4744,-97.2038,17.9976,4886.25
4744.5,-76.1974,62.5138,4857.01
4745,-36.5352,91.7245,4874.1
4745.5,12.0721,98.4778,4921.8
4746,57.7238,81.1203,4956.27
4746.5,89.2426,43.9017,4945.8
4747,98.9117,-4.06552,4900.03
4747.5,84.3638,-51.0374,4861.03
4748,49.1607,-85.5135,4864.67
4748.5,1.92135,-99.0529,4907.59
4749,-45.7884,-88.3408,4950.33
4749.5,-82.2876,-55.9997,4953.61
4750,-98.6399,-9.94793,4914.4
4750.5,-90.8417,38.5394,4868.75
4751,-60.8023,77.591,4858.64
4751.5,-15.8764,97.6455,4893.36
4752,32.9367,93.7931,4940.98
4752.5,73.6856,66.9768,4957.73
4753,96.3938,23.7623,4928.21
4753.5,95.5014,-25.2701,4879.55
4754,71.2269,-68.1155,4856.5
4754.5,29.5136,-94.2838,4880.24
4755,-19.4256,-97.3682,4928.96
4755.5,-63.6089,-76.6134,4957.85
4756,-92.2184,-37.101,4940.36
4756.5,-98.2496,11.495,4892.56
4757,-80.226,57.2766,4858.41
4757.5,-42.5602,89.035,4869.3
4758,5.52584,98.9944,4915.21
4758.5,52.2589,84.7166,4953.95
4759,86.1972,49.6972,4949.88
4759.5,99.0314,2.51018,4906.76
4760,87.6193,-45.2914,4864.22
4760.5,54.7549,-82.0041,4861.38
4761,8.48457,-98.6393,4900.85
4761.5,-39.863,-91.1242,4946.34
4762,-78.4508,-61.2987,4956.03
4762.5,-97.8311,-16.4651,4921.01
4763,-93.2589,32.3997,4873.48
4763.5,-65.8537,73.3319,4857.13
4764,-22.3252,96.3099,4887
4764.5,26.6693,95.7079,4935.63
4765,69.1342,71.6732,4958.3
4765.5,94.6726,30.0905,4934.17
4766,97.0319,-18.8594,4885.43
4766.5,75.6344,-63.1919,4856.89
4767,35.7189,-92.0529,4874.78
4767.5,-12.9418,-98.376,4922.66
4768,-58.4339,-80.6133,4956.51
4768.5,-89.6193,-43.1136,4945.2
4769,-98.8628,4.94176,4899.14
4769.5,-83.9013,51.7872,4860.67
4770,-48.3978,85.9534,4865.16
4770.5,-1.04479,99.0751,4908.49
4771,46.564,87.9399,4950.81
4771.5,82.7723,55.2738,4953.22
4772,98.715,9.07484,4913.5
4772.5,90.4889,-39.346,4868.17
4773,60.1079,-78.1335,4858.91
4773.5,15.0104,-97.7913,4894.22
4774,-33.7621,-93.5063,4941.66
4774.5,-74.2685,-66.3277,4957.59
4775,-96.5914,-22.9098,4927.38
4775.5,-95.2654,26.1172,4878.8
4776,-70.615,68.7499,4856.51
4776.5,-28.6756,94.5501,4881.01
4777,20.2845,97.2012,4929.77
4777.5,64.2783,76.0541,4957.96
4778,92.5345,36.2862,4939.67
4778.5,98.1351,-12.3658,4891.7
4779,79.7087,-57.9902,4858.17
4779.5,41.7669,-89.4166,4869.9
4780,-6.40091,-98.9507,4916.1
4780.5,-53.0016,-84.2582,4954.31
4781,-86.6256,-48.9364,4949.38
4781.5,-99.0407,-1.63323,4905.86
4782,-87.2071,46.0698,4863.75
4782.5,-54.0222,82.4933,4861.77
4783,-7.61081,98.7196,4901.74
4783.5,40.664,90.7759,4946.91
4784,78.9828,60.6071,4955.75
4784.5,97.9639,15.5995,4920.14
4785,92.96,-33.2273,4872.81
4785.5,65.1963,-73.919,4857.28
4786,21.4702,-96.5127,4887.83
4786.5,-27.5125,-95.4767,4936.37
4787,-69.7592,-71.0647,4958.27
4787.5,-94.9264,-29.2536,4933.4
4788,-96.8523,19.7198,4884.62
4788.5,-75.0654,63.8651,4856.79
4789,-34.8999,92.374,4875.48
4789.5,13.8104,98.2666,4923.52
4790,59.1394,80.1,4956.74
4790.5,89.989,42.3222,4944.59
4791,98.8062,-5.81761,4898.25
4791.5,83.4321,-52.533,4860.32
4792,47.631,-86.3865,4865.67
4792.5,0.168137,-99.0896,4909.39
4793,-47.3359,-87.5321,4951.28
4793.5,-83.2504,-54.5436,4952.82
4794,-98.7824,-8.20103,4912.61
4794.5,-90.1289,40.1495,4867.6
4795,-59.4088,78.67,4859.19
4795.5,-14.1433,97.9294,4895.1
4796,34.585,93.2122,4942.32
4796.5,74.8456,65.6734,4957.43
4797,96.7815,22.0555,4926.55
4797.5,95.0218,-26.9623,4878.06
4798,69.9975,-69.3789,4856.54
4798.5,27.8354,-94.8091,4881.79
4799,-21.1418,-97.0267,4930.58
4799.5,-64.9428,-75.4888,4958.06
4800,-92.8435,-35.4686,4938.96
4800.5,-98.0129,13.2356,4890.85
4801,-79.1853,58.6992,4857.95
4801.5,-40.9704,89.7912,4870.51
